"Taxa","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"PI619897.D1FY1ACXX.8.250123613",5,50,10,10,30,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,535.612976074219,420.858642578125,451.136840820312,428.796569824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332159996032715,27
"PI619901.D1FY1ACXX.8.250123614",1,10,0,0,90,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,520.844848632812,422.568206787109,458.082702636719,432.975280761719,320,70,NA,100,NA,NA,4321,5641,NA,NA,400,200,NA,25
"PI619902.D1FY1ACXX.8.250123615",1,10,0,0,90,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,520.844848632812,422.568206787109,458.082702636719,432.975280761719,320,70,NA,100,NA,NA,4321,5641,NA,NA,400,200,NA,25
"PI619903.D1FY1ACXX.8.250123616",1,10,0,0,90,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,520.844848632812,422.568206787109,458.082702636719,432.975280761719,320,70,NA,100,NA,NA,4321,5641,NA,NA,400,200,NA,22
"PI619904.D1FY1ACXX.8.250123617",1,10,0,0,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,535.612976074219,420.858642578125,451.136840820312,428.796569824219,320,70,NA,100,NA,NA,4321,5641,NA,NA,400,200,-0.321859985589981,22
"PI619920.D1FY1ACXX.8.250123619",2,20,0,10,70,NA,NA,NA,NA,NA,NA,519.661804199219,453.442535400391,486.067596435547,457.402191162109,205,36,NA,100,NA,NA,4427,5933,NA,NA,400,200,NA,20
"PI619921.D1FY1ACXX.8.250123620",2,20,0,10,70,NA,NA,NA,NA,NA,NA,525.622009277344,430.503143310547,466.178039550781,437.054565429688,205,36,NA,100,NA,NA,4427,5933,NA,NA,400,200,NA,19
"PI619928.D1FY1ACXX.8.250123621",1,0,0,10,90,NA,NA,NA,NA,NA,NA,525.622009277344,430.503143310547,466.178039550781,437.054565429688,220,39,NA,100,NA,NA,4298,5954,NA,NA,400,200,NA,23
"PI619930.D1FY1ACXX.8.250123622",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,519.661804199219,453.442535400391,486.067596435547,457.402191162109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30401998758316,24
"PI619932.D1FY1ACXX.8.250123623",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,519.661804199219,453.442535400391,486.067596435547,457.402191162109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30401998758316,24
"PI619933.D1FY1ACXX.8.250123624",5,50,10,10,30,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,491.491149902344,437.090698242188,447.110168457031,436.287567138672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"PI619935.D1FY1ACXX.8.250123625",2,20,0,10,70,NA,NA,NA,NA,NA,NA,525.622009277344,430.503143310547,466.178039550781,437.054565429688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"PI619938.D1FY1ACXX.8.250123626",NA,0,0,0,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,595.011352539062,563.256225585938,552.05078125,572.771423339844,266,72,NA,100,NA,NA,4505,6169,NA,NA,400,200,-0.300139993429184,27
"PI619939.D1FY1ACXX.8.250123627",NA,0,0,0,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,595.011352539062,563.256225585938,552.05078125,572.771423339844,266,72,NA,100,NA,NA,4505,6169,NA,NA,400,200,-0.300139993429184,27
"PI619941.D1FY1ACXX.8.250123628",1,10,0,0,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,320,70,NA,100,NA,NA,4321,5641,NA,NA,400,200,NA,23
"PI619950.D1FY1ACXX.8.250123629",1,10,0,0,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,866,236,0,44,750,206,4109,3337,371,312,700,500,NA,25
"PI619955.D1FY1ACXX.8.250123630",1,10,0,0,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,266,72,NA,100,NA,NA,4505,6169,NA,NA,400,200,NA,22
"PI619956.D1FY1ACXX.8.250123631",1,10,0,0,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,266,72,NA,100,NA,NA,4505,6169,NA,NA,400,200,NA,22
"PI619958.D1FY1ACXX.8.250123632",5,60,30,10,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,866,236,0,44,750,206,4109,3337,371,312,700,500,NA,25
"PI619959.D1FY1ACXX.8.250123633",5,60,30,10,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,866,236,0,44,750,206,4109,3337,371,312,700,500,NA,25
"PI619960.D1FY1ACXX.8.250123634",5,60,30,10,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,462.171295166016,425.122741699219,427.775543212891,419.535339355469,866,236,0,44,750,206,4109,3337,371,312,700,500,NA,25
"PI619962.D1FY1ACXX.8.250123635",1,0,0,10,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,595.011352539062,563.256225585938,552.05078125,572.771423339844,266,72,NA,100,NA,NA,4505,6169,NA,NA,400,200,NA,24
"PI619970.D1FY1ACXX.8.250123636",2,0,10,20,70,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,724.420593261719,597.966369628906,669.224426269531,619.349060058594,200,33,NA,100,NA,NA,4450,5584,NA,NA,400,200,NA,27
"PI619972.D1FY1ACXX.8.250123637",2,0,10,20,70,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,724.420593261719,597.966369628906,669.224426269531,619.349060058594,200,33,NA,100,NA,NA,4450,5584,NA,NA,400,200,NA,27
"PI619978.D1FY1ACXX.8.250123638",2,0,10,40,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,528.114807128906,413.820434570312,456.13671875,418.951080322266,175,53,NA,NA,NA,NA,7132,8653,NA,NA,NA,NA,NA,28
"PI619981.D1FY1ACXX.8.250123639",2,0,10,40,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,528.114807128906,413.820434570312,456.13671875,418.951080322266,175,53,NA,NA,NA,NA,7132,8653,NA,NA,NA,NA,NA,28
"PI619982.D1FY1ACXX.8.250123640",2,0,10,40,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,528.114807128906,413.820434570312,456.13671875,418.951080322266,175,53,NA,NA,NA,NA,7132,8653,NA,NA,NA,NA,NA,26
"PI619983.D1FY1ACXX.8.250123641",2,0,10,40,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,528.114807128906,413.820434570312,456.13671875,418.951080322266,175,53,NA,NA,NA,NA,7132,8653,NA,NA,NA,NA,NA,26
"PI619986.D1FY1ACXX.8.250123642",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,471.558532714844,405.312225341797,417.767120361328,411.848083496094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PI619987.D1FY1ACXX.8.250123643",2,0,10,30,60,NA,NA,NA,NA,NA,NA,843.228271484375,798.66650390625,873.036682128906,820.330078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"PI619988.D1FY1ACXX.8.250123644",2,0,10,30,60,NA,NA,NA,NA,NA,NA,843.228271484375,798.66650390625,873.036682128906,820.330078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"PI619989.D1FY1ACXX.8.250123645",2,0,10,30,60,NA,NA,NA,NA,NA,NA,843.228271484375,798.66650390625,873.036682128906,820.330078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"PI619994.D1FY1ACXX.8.250123646",5,50,0,10,40,NA,NA,NA,NA,NA,NA,843.228271484375,798.66650390625,873.036682128906,820.330078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.246969997882843,25
"PI620007.D1FY1ACXX.8.250123647",2,20,10,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,568.0966796875,439.993682861328,499.069458007812,456.019714355469,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,NA,25
"PI620020.D1FY1ACXX.8.250123648",2,20,10,20,50,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,506.285827636719,405.481018066406,433.759887695312,414.264465332031,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,NA,25
"PI620024.D1FY1ACXX.8.250123649",5,60,0,40,0,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,506.285827636719,405.481018066406,433.759887695312,414.264465332031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"PI620026.D1FY1ACXX.8.250123650",5,60,0,40,0,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,506.285827636719,405.481018066406,433.759887695312,414.264465332031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"PI620050.D1FY1ACXX.8.250123651",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,528.114807128906,413.820434570312,456.13671875,418.951080322266,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,27
"PI620055.D1FY1ACXX.8.250123652",2,20,10,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,26
"PI620072.D1FY1ACXX.8.250123654",9,0,40,60,0,NA,NA,NA,NA,NA,NA,535.690124511719,448.294097900391,458.672210693359,454.087829589844,540,195,61,0,1119,229,3322,3637,540,43,600,400,NA,30
"PI620083.D1FY1ACXX.8.250123687",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,29
"PI620086.D1FY1ACXX.8.250123688",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,28
"PI620090.D1FY1ACXX.8.250123689",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,29
"PI620092.D1FY1ACXX.8.250123690",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,NA,27
"PI620094.D1FY1ACXX.8.250123692",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,28
"PI620097.D1FY1ACXX.8.250123694",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,-0.304419994354248,26
"PI620102.D1FY1ACXX.8.250123695",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,28
"PI620105.D1FY1ACXX.8.250123696",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,27
"PI620106.D1FY1ACXX.8.250123697",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,27
"PI620110.D1FY1ACXX.8.250123698",2,20,10,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,NA,28
"PI620111.D1FY1ACXX.8.250123699",2,0,10,30,60,NA,NA,NA,NA,NA,NA,786.396362304688,848.504272460938,887.890075683594,860.193115234375,365,105,NA,NA,NA,NA,6958,8589,NA,NA,1100,1000,NA,26
"PI620112.D1FY1ACXX.8.250123700",2,0,10,30,60,NA,NA,NA,NA,NA,NA,786.396362304688,848.504272460938,887.890075683594,860.193115234375,365,105,NA,NA,NA,NA,6958,8589,NA,NA,1100,1000,NA,26
"PI620119.D1FY1ACXX.8.250123702",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,530.649780273438,430.109069824219,473.357208251953,449.320831298828,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,24
"PI620120.D1FY1ACXX.8.250123703",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,530.649780273438,430.109069824219,473.357208251953,449.320831298828,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,24
"PI620121.D1FY1ACXX.8.250123704",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,530.649780273438,430.109069824219,473.357208251953,449.320831298828,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,28
"PI620122.D1FY1ACXX.8.250123705",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,530.649780273438,430.109069824219,473.357208251953,449.320831298828,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,28
"PI620129.D1FY1ACXX.8.250123706",2,20,10,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,-0.285849988460541,24
"PI620140.D1FY1ACXX.8.250123707",2,0,10,40,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,-0.239360004663467,27
"PI620150.D1FY1ACXX.8.250123708",2,20,10,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,194,21,NA,NA,NA,NA,4548,5133,NA,NA,NA,NA,NA,27
"PI620156.D1FY1ACXX.8.250123709",5,50,10,10,30,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"PI620157.D1FY1ACXX.8.250123710",5,50,10,10,30,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,651.934997558594,574.369262695312,631.524719238281,598.980712890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"PI620173.D1FY1ACXX.8.250123712",2,10,0,20,70,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,530.649780273438,430.109069824219,473.357208251953,449.320831298828,569,88,800,6,2150,167,3142,4143,NA,NA,500,300,NA,25
"PI620180.D1FY1ACXX.8.250123713",5,60,30,10,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,584.771240234375,456.5927734375,506.131896972656,475.270416259766,866,236,0,44,750,206,4109,3337,371,312,700,500,-0.345660001039505,27
"PI620181.D1FY1ACXX.8.250123714",5,60,30,10,0,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,584.771240234375,456.5927734375,506.131896972656,475.270416259766,866,236,0,44,750,206,4109,3337,371,312,700,500,-0.345660001039505,27
"PI620367.D1FY1ACXX.8.250123715",8,0,0,90,10,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,446.290313720703,398.836181640625,403.255645751953,403.930297851562,600,132,200,0,1297,152,2992,3381,NA,NA,600,300,-0.265529990196228,22
"PI620368.D1FY1ACXX.8.250123716",8,10,0,90,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,488.340850830078,443.346343994141,461.447113037109,463.687896728516,600,132,200,0,1297,152,2992,3381,NA,NA,600,300,NA,24
"PI620369.D1FY1ACXX.8.250123717",2,30,0,10,60,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,486.081390380859,451.201812744141,470.734771728516,460.02734375,316,85,NA,100,NA,NA,4461,6013,NA,NA,400,200,NA,26
"PI620370.D1FY1ACXX.8.250123718",8,0,0,90,10,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,433.548614501953,394.988067626953,407.080047607422,408.517303466797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10615000128746,22
"PI620371.D1FY1ACXX.8.250123719",2,30,0,10,60,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,486.081390380859,451.201812744141,470.734771728516,460.02734375,316,85,NA,100,NA,NA,4461,6013,NA,NA,400,200,NA,26
"PI620372.D1FY1ACXX.8.250123720",8,10,0,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,433.548614501953,394.988067626953,407.080047607422,408.517303466797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0729980021715164,23
"PI620373.D1FY1ACXX.8.250123721",1,10,10,0,80,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,407.508911132812,356.466705322266,381.545867919922,377.532653808594,739,169,800,49,2001,102,3125,3824,NA,NA,400,200,NA,23
"PI620375.D1FY1ACXX.8.250123722",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,433.548614501953,394.988067626953,407.080047607422,408.517303466797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116290003061295,22
"PI620376.D1FY1ACXX.8.250123723",8,10,0,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,433.548614501953,394.988067626953,407.080047607422,408.517303466797,600,132,200,0,1297,152,2992,3381,NA,NA,600,300,-0.0991119965910912,22
"PI620377.D1FY1ACXX.8.250123724",8,10,0,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,433.548614501953,394.988067626953,407.080047607422,408.517303466797,600,132,200,0,1297,152,2992,3381,NA,NA,600,300,-0.0991119965910912,22
"PI620382.D1FY1ACXX.8.250123725",2,0,30,20,50,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,444.109252929688,378.639984130859,400.529571533203,400.683868408203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.130290001630783,22
